CustomerID,Country,State,City,Zip_Code,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Contract,Phone_Service,Internet_Service,Multiple_Lines,Streaming_TV,Streaming_Movies,Online_Security,Tech_Support,Online_Backup,Device_Protection,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,CLTV,Churn_Label,Churn_Value,Churn_Score,Churn_Reason
6810-VCAEX,United States,California,Los Angeles,90064,34.037251,-118.423573,Female,No,No,No,47,One year,No,DSL,No phone service,No,No,Yes,Yes,Yes,No,No,Credit card (automatic),39.65,1798.65,4670,No,0,26,
0674-EYYZV,United States,California,Los Angeles,90065,34.108833,-118.229715,Female,No,No,No,1,Month-to-month,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Electronic check,54.65,54.65,5882,No,0,74,
4480-MBMLB,United States,California,Los Angeles,90066,34.002028,-118.430656,Female,No,No,No,36,One year,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),104.8,3886.45,5319,No,0,68,
1395-OFUWC,United States,California,Los Angeles,90067,34.057496,-118.413959,Male,No,Yes,Yes,43,Month-to-month,No,DSL,No phone service,No,No,No,No,Yes,No,No,Credit card (automatic),29.3,1224.05,4741,No,0,70,
0822-QGCXA,United States,California,Los Angeles,90068,34.137411,-118.328915,Female,Yes,Yes,No,27,Month-to-month,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Electronic check,83.85,2310.2,5907,No,0,35,
2832-KJCRD,United States,California,Los Angeles,90071,34.052917,-118.255178,Female,No,No,No,38,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Electronic check,103.65,3988.5,2511,No,0,47,
3588-WSTTJ,United States,California,Los Angeles,90077,34.102084,-118.451629,Female,Yes,No,No,35,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Electronic check,99.05,3554.6,3484,No,0,63,
4075-WKNIU,United States,California,Bell,90201,33.970343,-118.171368,Female,No,Yes,Yes,0,Two year,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,Mailed check,73.35, ,2342,No,0,44,
5090-EMGTC,United States,California,Beverly Hills,90210,34.099891,-118.414338,Female,No,Yes,No,59,Two year,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Mailed check,100.05,6034.85,4521,No,0,70,
2346-CZYIL,United States,California,Beverly Hills,90211,34.063947,-118.383001,Male,No,No,No,27,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.35,531.6,4962,No,0,52,
3798-EPWRR,United States,California,Beverly Hills,90212,34.062095,-118.401508,Female,Yes,No,No,2,Month-to-month,Yes,DSL,No,No,No,No,No,No,No,No,Electronic check,43.95,85.1,4057,No,0,55,
6258-NGCNG,United States,California,Compton,90220,33.881510,-118.234451,Male,No,No,No,7,Month-to-month,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,23.5,173,5508,No,0,33,
4186-ZBUEW,United States,California,Compton,90221,33.885811,-118.206459,Female,No,No,No,36,One year,Yes,DSL,Yes,No,Yes,No,Yes,Yes,No,Yes,Mailed check,70.7,2511.95,3566,No,0,71,
5274-XHAKY,United States,California,Compton,90222,33.912246,-118.236773,Female,No,Yes,Yes,41,Month-to-month,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,Yes,Bank transfer (automatic),94.3,3893.6,2196,No,0,43,
1442-BQPVU,United States,California,Culver City,90230,33.993991,-118.397040,Female,No,No,No,13,Month-to-month,No,DSL,No phone service,No,No,No,No,Yes,No,No,Electronic check,29.15,357.15,2876,No,0,71,
3978-YNKDD,United States,California,Culver City,90232,34.019323,-118.391902,Male,No,No,Yes,19,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.85,467.5,2654,No,0,43,
4940-KHCWD,United States,California,Downey,90240,33.956228,-118.120993,Female,No,Yes,No,60,Two year,No,DSL,No phone service,No,No,Yes,Yes,Yes,No,No,Bank transfer (automatic),37.7,2288.7,5148,No,0,54,
9589-ABEPT,United States,California,El Segundo,90245,33.917145,-118.401554,Male,No,Yes,No,69,Two year,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,Yes,Mailed check,92.45,6460.55,4452,No,0,56,
9388-ZEYVT,United States,California,Gardena,90247,33.890853,-118.297967,Male,No,No,No,43,One year,No,DSL,No phone service,No,Yes,No,Yes,No,Yes,No,Electronic check,44.15,1931.3,2522,No,0,42,
0305-SQECB,United States,California,Gardena,90248,33.876482,-118.284077,Female,No,No,Yes,11,One year,No,DSL,No phone service,No,No,Yes,Yes,No,No,Yes,Mailed check,36.05,402.6,4265,No,0,67,
7605-SNLQG,United States,California,Gardena,90249,33.901390,-118.315697,Female,No,Yes,No,45,Month-to-month,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Credit card (automatic),50.25,2221.55,2036,No,0,44,
4670-TABXH,United States,California,Hawthorne,90250,33.914775,-118.348083,Male,No,Yes,No,72,Two year,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),109.75,7758.9,5791,No,0,71,
0064-SUDOG,United States,California,Huntington Park,90255,33.978030,-118.217141,Female,No,Yes,Yes,12,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.3,224.5,5190,No,0,57,
8561-NMTBD,United States,California,Lawndale,90260,33.888560,-118.351813,Female,No,Yes,Yes,67,One year,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),112.35,7388.45,5427,No,0,46,
5161-XEUVX,United States,California,Lynwood,90262,33.923573,-118.200669,Male,No,Yes,No,37,Two year,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,No,Mailed check,94.3,3460.95,2615,No,0,49,
8292-FRFZQ,United States,California,Malibu,90263,34.037037,-118.705803,Female,No,No,No,39,One year,No,DSL,No phone service,No,No,Yes,Yes,Yes,No,No,Bank transfer (automatic),41.15,1700.9,3445,No,0,67,
8591-NXRCV,United States,California,Malibu,90265,34.074572,-118.831181,Female,No,No,No,41,Month-to-month,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),74.65,3090.65,3859,No,0,77,
7895-VONWT,United States,California,Manhattan Beach,90266,33.889632,-118.397370,Female,No,No,No,25,Month-to-month,No,DSL,No phone service,Yes,Yes,No,No,No,Yes,Yes,Electronic check,48.25,1293.8,4284,No,0,46,
4526-RMTLL,United States,California,Maywood,90270,33.988572,-118.186565,Male,No,Yes,Yes,8,Two year,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Credit card (automatic),76.15,645.8,4457,No,0,64,
6253-GNHWH,United States,California,Pacific Palisades,90272,34.079449,-118.548306,Female,No,Yes,Yes,71,Two year,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,No,Mailed check,71.1,5224.95,6090,No,0,57,
4566-NECEV,United States,California,Palos Verdes Peninsula,90274,33.788208,-118.404955,Male,No,No,No,5,Month-to-month,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,No,Electronic check,96.55,500.1,3787,No,0,56,
8080-POTJR,United States,California,Rancho Palos Verdes,90275,33.753146,-118.367459,Female,No,No,No,30,One year,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),79.3,2427.1,2655,No,0,78,
6906-MPARY,United States,California,Redondo Beach,90277,33.830453,-118.384565,Male,No,No,No,40,One year,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,Yes,Credit card (automatic),89.6,3488.15,2524,No,0,22,
3662-FXJFO,United States,California,Redondo Beach,90278,33.873395,-118.370190,Female,No,No,No,54,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.5,1035.7,5946,No,0,30,
8107-RZLNV,United States,California,South Gate,90280,33.944624,-118.192615,Male,No,Yes,No,72,Two year,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),106.3,7565.35,4634,No,0,62,
0516-OOHAR,United States,California,Topanga,90290,34.115192,-118.610170,Male,No,Yes,Yes,28,One year,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,No,Bank transfer (automatic),100.35,2799,3411,No,0,50,
2027-CWDNU,United States,California,Venice,90291,33.991782,-118.479229,Male,No,Yes,Yes,18,Month-to-month,Yes,Fiber optic,No,No,Yes,No,Yes,No,No,Yes,Electronic check,85.6,1601.5,5968,No,0,63,
9912-OMZDS,United States,California,Playa Del Rey,90293,33.947305,-118.439841,Female,No,Yes,Yes,59,One year,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Electronic check,106.15,6256.2,5096,No,0,51,
3733-ZEECP,United States,California,Inglewood,90301,33.956445,-118.358634,Male,No,Yes,Yes,22,Month-to-month,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Electronic check,51.1,1232.9,5329,No,0,34,
7878-RTCZG,United States,California,Inglewood,90302,33.975332,-118.355252,Female,No,No,No,1,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.9,19.9,4050,No,0,80,
2452-MRMZF,United States,California,Inglewood,90303,33.936291,-118.332639,Female,Yes,Yes,No,72,Two year,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),25.7,1937.4,5079,No,0,21,
7103-IPXPJ,United States,California,Inglewood,90305,33.958134,-118.330905,Male,No,Yes,No,50,One year,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,No,Electronic check,99.4,5059.75,6479,No,0,75,
4342-HFXWS,United States,California,Santa Monica,90401,34.015481,-118.493231,Female,No,Yes,Yes,48,One year,Yes,DSL,No,Yes,No,Yes,Yes,No,Yes,No,Bank transfer (automatic),69.7,3023.65,3442,No,0,50,
3545-CNWRG,United States,California,Santa Monica,90402,34.035849,-118.503508,Female,No,Yes,Yes,49,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,Yes,Electronic check,98.35,4889.2,4325,No,0,39,
1785-BPHTP,United States,California,Santa Monica,90403,34.031529,-118.491156,Male,No,Yes,Yes,28,Month-to-month,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,No,Electronic check,85.45,2289.9,4022,No,0,26,
4989-LIXVT,United States,California,Santa Monica,90404,34.026334,-118.474222,Male,Yes,No,No,68,Month-to-month,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,Yes,Electronic check,95.9,6503.2,5080,No,0,68,
7315-WYOAW,United States,California,Santa Monica,90405,34.005439,-118.477507,Male,No,No,No,13,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,No,Electronic check,100.75,1313.25,5985,No,0,80,
1173-XZPYF,United States,California,Torrance,90501,33.833699,-118.314387,Female,No,No,No,11,Month-to-month,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes,Electronic check,89.2,990.3,3734,No,0,32,
2509-TFPJU,United States,California,Torrance,90505,33.807882,-118.347957,Male,No,Yes,No,72,Two year,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),25.75,1864.2,4413,No,0,24,
9530-GRMJG,United States,California,Whittier,90601,34.007353,-118.033683,Male,No,Yes,Yes,70,Two year,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Electronic check,84.1,5979.7,5568,No,0,48,
6898-RBTLU,United States,California,Whittier,90602,33.972119,-118.020188,Female,No,Yes,Yes,49,Two year,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No,Bank transfer (automatic),79.3,3902.45,6366,No,0,59,
5481-NTDOH,United States,California,Whittier,90603,33.945318,-117.992066,Female,Yes,Yes,No,67,One year,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),107.05,7142.5,4126,No,0,21,
2068-WWXQZ,United States,California,Whittier,90604,33.929704,-118.012080,Male,No,No,No,46,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),20.05,902,2942,No,0,38,
2061-VVFST,United States,California,Whittier,90606,33.976678,-118.065875,Female,No,Yes,No,37,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.5,805.2,3924,No,0,72,
0749-IRGQE,United States,California,Buena Park,90621,33.874224,-117.993368,Female,Yes,Yes,No,13,Month-to-month,No,DSL,No phone service,Yes,Yes,No,No,No,No,No,Electronic check,45.3,528.45,4118,No,0,48,
2380-DAMQP,United States,California,La Palma,90623,33.850504,-118.039892,Female,No,Yes,No,72,Two year,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Electronic check,115.15,8349.7,4761,No,0,67,
2256-YLYLP,United States,California,Cypress,90630,33.818477,-118.038307,Male,No,Yes,Yes,68,Two year,Yes,DSL,No,Yes,Yes,No,Yes,No,Yes,Yes,Bank transfer (automatic),72.95,4953.25,4499,No,0,27,
1272-ILHFG,United States,California,La Habra,90631,33.940619,-117.951300,Male,No,Yes,Yes,15,One year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.65,332.65,5928,No,0,71,
0164-XAIRP,United States,California,La Mirada,90638,33.902045,-118.008961,Female,No,No,No,24,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),19.55,470.2,2511,No,0,34,
5666-CYCYZ,United States,California,Montebello,90640,34.015217,-118.109962,Female,No,No,No,24,Month-to-month,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,No,Yes,Electronic check,89.55,2259.35,5352,No,0,76,
4011-ARPHK,United States,California,Norwalk,90650,33.905963,-118.082630,Male,No,No,No,27,Month-to-month,Yes,DSL,No,No,No,Yes,No,No,No,No,Mailed check,50.35,1411.35,5578,No,0,77,
6365-HITVU,United States,California,Santa Fe Springs,90670,33.933565,-118.062611,Female,No,Yes,Yes,71,Two year,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),87.25,6328.7,4135,No,0,38,
7558-IMLMT,United States,California,Stanton,90680,33.801869,-117.995068,Male,No,Yes,Yes,67,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.8,1411.9,5626,No,0,77,
9488-FYQAU,United States,California,Artesia,90701,33.867593,-118.080637,Female,No,Yes,No,63,Two year,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),109.25,6841.4,5700,No,0,78,
3590-TCXTB,United States,California,Cerritos,90703,33.868100,-118.067402,Male,No,No,No,1,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.35,20.35,2648,No,0,56,
6994-KERXL,United States,California,Avalon,90704,33.391181,-118.421305,Male,No,No,No,4,Month-to-month,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Electronic check,55.9,238.5,3545,No,0,25,
1960-UOTYM,United States,California,Lakewood,90712,33.840524,-118.148403,Male,No,Yes,Yes,52,Two year,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,No,Electronic check,79.2,4016.3,4509,No,0,22,
2740-JFBOK,United States,California,Lakewood,90713,33.847755,-118.112532,Male,No,No,No,10,Month-to-month,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,24,226.55,5299,No,0,71,
6500-JVEGC,United States,California,Lakewood,90715,33.841027,-118.078097,Male,No,No,No,68,One year,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,No,Bank transfer (automatic),101.35,7110.75,4941,No,0,60,
5245-VDBUR,United States,California,Los Alamitos,90720,33.794990,-118.065591,Female,No,Yes,No,52,One year,No,DSL,No phone service,No,No,Yes,No,No,Yes,No,Mailed check,35.45,1958.95,5509,No,0,47,
8469-SNFFH,United States,California,San Pedro,90731,33.736387,-118.284363,Male,No,Yes,No,70,One year,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),79.4,5528.9,5991,No,0,38,
2144-ESWKO,United States,California,San Pedro,90732,33.744119,-118.314480,Male,No,No,No,43,One year,No,DSL,No phone service,No,No,Yes,No,No,Yes,Yes,Credit card (automatic),35.2,1463.7,5268,No,0,70,
1241-FPMOF,United States,California,Seal Beach,90740,33.754620,-118.071128,Male,No,No,No,52,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.65,1025.05,5157,No,0,24,
9928-BZVLZ,United States,California,Sunset Beach,90742,33.719221,-118.073596,Female,No,No,No,12,Two year,No,DSL,No phone service,No,Yes,Yes,Yes,No,Yes,No,Mailed check,49.85,552.1,3100,No,0,20,
4114-QMKVN,United States,California,Surfside,90743,33.728273,-118.085304,Female,No,Yes,Yes,56,One year,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,No,Bank transfer (automatic),68.75,3815.4,6494,No,0,53,
2775-SEFEE,United States,California,Wilmington,90744,33.782068,-118.262263,Male,No,No,Yes,0,Two year,Yes,DSL,Yes,No,No,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),61.9, ,5188,No,0,65,
9003-CPATH,United States,California,Carson,90745,33.822295,-118.264110,Male,No,No,No,42,Month-to-month,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,No,Electronic check,79.9,3313.4,2583,No,0,70,
1754-GKYPY,United States,California,Carson,90746,33.859171,-118.252272,Male,Yes,Yes,No,22,Month-to-month,Yes,Fiber optic,No,Yes,Yes,No,No,No,No,Yes,Bank transfer (automatic),89.75,1938.9,4180,No,0,23,
7956-XQWGU,United States,California,Long Beach,90803,33.760458,-118.129725,Male,No,No,No,27,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),19.4,460.25,5975,No,0,25,
1591-MQJTP,United States,California,Long Beach,90804,33.783047,-118.148600,Male,Yes,Yes,No,51,One year,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Yes,Yes,Bank transfer (automatic),93.65,4839.15,4163,No,0,68,
2369-FEVNO,United States,California,Long Beach,90806,33.802664,-118.179971,Male,No,No,No,1,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.9,19.9,4590,No,0,52,
7471-MQPOS,United States,California,Long Beach,90808,33.823943,-118.111335,Male,Yes,Yes,Yes,71,One year,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),72.9,5139.65,6404,No,0,54,
5115-SQAAU,United States,California,Long Beach,90813,33.781086,-118.199049,Female,No,Yes,Yes,69,Two year,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),25.6,1673.4,6053,No,0,60,
9845-QOMAD,United States,California,Long Beach,90814,33.771612,-118.143866,Male,No,Yes,Yes,14,One year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.75,309.35,3958,No,0,58,
7672-VFMXZ,United States,California,Long Beach,90815,33.797638,-118.116620,Male,No,Yes,No,57,Month-to-month,Yes,DSL,No,No,No,Yes,Yes,No,No,No,Electronic check,55.7,3171.6,4607,No,0,22,
9739-JLPQJ,United States,California,Long Beach,90822,33.778436,-118.118648,Female,No,Yes,Yes,72,Two year,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),117.5,8670.1,6009,No,0,47,
9916-AYHTC,United States,California,Altadena,91001,34.196837,-118.142236,Male,No,No,No,48,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.85,916,3779,No,0,38,
3855-ONCAR,United States,California,Arcadia,91006,34.137319,-118.029837,Female,No,Yes,Yes,4,Month-to-month,Yes,Fiber optic,No,Yes,No,No,No,No,No,Yes,Mailed check,78.9,299.75,5775,No,0,50,
1488-SYSFC,United States,California,Arcadia,91007,34.128284,-118.047732,Male,No,Yes,Yes,31,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,20.65,702.05,2990,No,0,79,
0970-QXPXW,United States,California,Monrovia,91016,34.152800,-118.000482,Female,No,No,No,1,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.65,19.65,5454,No,0,25,
3259-KNMRR,United States,California,Montrose,91020,34.211200,-118.230625,Male,Yes,No,No,57,Two year,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Bank transfer (automatic),79.75,4438.2,5371,No,0,79,
6120-RJKLU,United States,California,Sierra Madre,91024,34.168686,-118.057505,Female,Yes,Yes,No,62,Two year,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),79.95,4819.75,6488,No,0,54,
9572-WUKSB,United States,California,South Pasadena,91030,34.110444,-118.156957,Male,No,Yes,No,3,Month-to-month,No,DSL,No phone service,No,No,No,Yes,No,No,Yes,Electronic check,29.9,92.25,4416,No,0,23,
5893-KCLGT,United States,California,Sunland,91040,34.282704,-118.312929,Female,No,No,Yes,72,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.75,1567,5478,No,0,78,
0076-LVEPS,United States,California,Tujunga,91042,34.296574,-118.244839,Male,No,No,Yes,29,Month-to-month,No,DSL,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,Mailed check,45,1242.45,3290,No,0,73,
3640-JQGJG,United States,California,Pasadena,91101,34.146635,-118.139225,Male,No,Yes,Yes,13,Month-to-month,Yes,DSL,No,No,No,No,No,No,No,No,Bank transfer (automatic),44.8,559.2,4680,No,0,44,
1596-OQSPS,United States,California,Pasadena,91104,34.165383,-118.123752,Female,No,No,No,11,Month-to-month,Yes,DSL,No,No,No,No,No,Yes,No,No,Electronic check,51.1,531.15,4467,No,0,60,
9867-XOBQA,United States,California,Pasadena,91105,34.139460,-118.166649,Female,No,No,Yes,21,Two year,No,DSL,No phone service,Yes,No,Yes,Yes,Yes,Yes,No,Mailed check,53.15,1183.2,3461,No,0,29,
9546-KDTRB,United States,California,Pasadena,91106,34.139402,-118.128658,Female,No,No,No,19,Month-to-month,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),24.7,465.85,3612,No,0,46,
3174-RKMOW,United States,California,Glendale,91201,34.170510,-118.289463,Male,No,Yes,Yes,35,Month-to-month,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Electronic check,109.95,3782.4,5721,No,0,71,
1760-CAZHT,United States,California,Glendale,91202,34.167926,-118.267539,Male,No,No,Yes,25,Month-to-month,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.8,460.2,3274,No,0,60,
8441-SHIPE,United States,California,Glendale,91204,34.136306,-118.260360,Female,No,No,No,67,Two year,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),25.6,1790.35,5183,No,0,34,
1320-GVNHT,United States,California,Glendale,91207,34.182378,-118.262922,Male,No,Yes,Yes,72,Two year,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),108.4,7767.25,4419,No,0,20,
1047-RNXZV,United States,California,Glendale,91208,34.195386,-118.238508,Male,No,No,No,43,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.55,876.15,4871,No,0,67,
3541-ZNUHK,United States,California,La Crescenta,91214,34.239636,-118.245259,Female,No,Yes,Yes,55,Month-to-month,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,No,Yes,Electronic check,85.1,4600.95,4026,No,0,76,
8725-JEDFD,United States,California,Calabasas,91302,34.130861,-118.683460,Male,No,No,No,27,Month-to-month,Yes,Fiber optic,No,No,No,No,No,No,No,Yes,Mailed check,69.05,1793.25,3241,No,0,27,
7562-UXTPG,United States,California,Canoga Park,91303,34.198290,-118.602203,Female,No,No,No,13,Month-to-month,Yes,Fiber optic,No,No,No,No,No,No,No,Yes,Mailed check,70.15,886.7,2992,No,0,56,
8071-SBTRN,United States,California,Canoga Park,91304,34.224377,-118.632656,Female,No,No,No,70,Two year,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Mailed check,111.15,7737.55,4240,No,0,62,
6668-CNMFP,United States,California,West Hills,91307,34.199787,-118.684930,Female,No,Yes,Yes,19,One year,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),89.35,1686.85,4473,No,0,57,
5626-MGTUK,United States,California,Chatsworth,91311,34.294142,-118.603883,Female,No,No,No,20,Month-to-month,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes,Bank transfer (automatic),89.1,1879.25,3027,No,0,70,
5681-LLOEI,United States,California,Encino,91316,34.150354,-118.518292,Male,No,Yes,Yes,43,One year,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,Yes,Credit card (automatic),91.25,4013.8,5884,No,0,30,
8212-DJRCH,United States,California,Newbury Park,91320,34.172071,-118.946262,Male,No,Yes,Yes,5,Month-to-month,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes,Yes,Mailed check,90.35,434.5,4014,No,0,66,
4323-OHFOW,United States,California,Newhall,91321,34.370378,-118.504118,Female,Yes,Yes,No,70,One year,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Bank transfer (automatic),105.55,7195.35,4605,No,0,51,
4933-BSAIP,United States,California,Northridge,91324,34.238208,-118.550290,Female,No,Yes,No,40,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.1,780.1,2056,No,0,59,
2030-BTZRO,United States,California,Northridge,91325,34.236683,-118.517588,Male,No,Yes,Yes,6,Two year,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),20.4,107.6,4628,No,0,57,
1116-DXXDF,United States,California,Porter Ranch,91326,34.281911,-118.556218,Male,No,No,No,39,Two year,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Yes,Electronic check,100.45,3801.7,2698,No,0,45,
6563-VNPMN,United States,California,Sylmar,91342,34.321621,-118.399841,Female,Yes,No,No,45,Month-to-month,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),85.7,3778.1,5397,No,0,44,
2267-WTPYD,United States,California,Granada Hills,91344,34.291273,-118.505104,Female,Yes,Yes,No,57,Month-to-month,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,No,Credit card (automatic),94,5438.95,6015,No,0,49,
0270-THENM,United States,California,Mission Hills,91345,34.266389,-118.459744,Male,No,Yes,Yes,72,Two year,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),69.85,5102.35,6233,No,0,77,
4707-MAXGU,United States,California,Canyon Country,91351,34.422519,-118.420717,Male,No,Yes,No,72,Two year,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),25.85,1872.2,5514,No,0,45,
